,AARTIIND.NS,ADANIENT.NS,APOLLOTYRE.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJFINANCE.NS,BATAINDIA.NS,BDL.NS,BEML.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CDSL.NS,CESC.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,DIXON.NS,DRREDDY.NS,EICHERMOT.NS,GODREJPROP.NS,GOLDBEES.NS,GRSE.NS,HAPPSTMNDS.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDFCFIRSTB.NS,IEX.NS,IIFL.NS,INDIGO.NS,INDUSTOWER.NS,INFY.NS,IRCON.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LALPATHLAB.NS,LAURUSLABS.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MCX.NS,MON100.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NAVINFLUOR.NS,NESTLEIND.NS,NIFTYBEES.NS,OBEROIRLTY.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PERSISTENT.NS,PIDILITIND.NS,PIIND.NS,POLYCAB.NS,POONAWALLA.NS,PRESTIGE.NS,RAYMOND.NS,RELIANCE.NS,RITES.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SUNPHARMA.NS,SUZLON.NS,TATACHEM.NS,TATACOMM.NS,TATAELXSI.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRIDENT.NS,TVSMOTOR.NS,VOLTAS.NS,WIPRO.NS,ZENSARTECH.NS
PRESTIGE.NS,0.8230883535102622,0.5384861262843166,0.7803153927320604,0.7908425789718223,0.751837079140352,0.7217621502451903,0.7855391569864453,0.8517753618151179,0.7534744702146308,0.6796412275036092,0.7357073284778526,0.6957946962310968,0.5145365338936198,0.7077068313960452,0.6516425856812482,0.7726556884865383,0.7474360740281458,0.5186281884375838,0.7373400083055267,0.8554573017786651,0.7293024831096442,0.8868012564841984,0.4538997584914145,0.713298125433358,0.7638506893565108,0.6548699355079367,0.773432979748552,0.7859034425136631,0.7710793451040371,0.7017005709354809,0.4441281603108234,0.7614367564846037,0.6283181690572078,0.7743658494652839,0.7552460235523766,0.8501455137709827,0.6082531422878666,0.8315997540388942,0.821165023438856,0.8678982777553825,0.7376528006772984,0.6386200089239582,0.7018342194419419,0.614636500889655,0.7497833591297036,0.8391477771225433,0.47033482794686493,0.650723718283203,0.8468903306076042,0.4162640550638741,0.4540403179095518,0.5768072729608843,0.6936870274798567,0.7253959875566107,0.7175227417857862,0.6023284002844254,0.6570147487961694,0.6837501185071381,0.5706911528219282,0.6368226076888489,0.7094858967565983,-0.7342572184209519,0.752398264798643,0.3509065160577443,0.5973880802363558,0.7978361899940184,0.6771294421148885,0.5355867254960329,0.7472593826264426,0.47451821822953577,0.6904665858258179,0.5170498984546191,0.8375461393820621,0.2357626893930438,0.46624415774644845,1.0,0.7725412261777655,0.76450969528909,0.5920433814024842,0.7067913957061235,0.7618691238747952,0.5859935980140012,0.800925146053366,0.5432437391640603,0.77095178266961,0.7740307319867371,0.7430546880292695,0.4258160247126528,0.6892918132911947,0.7417716678219088,0.8006745722832019,0.876412320655576,0.5839201818445207,0.7487444461584836,0.572664944748202,0.4614529662229598,0.4219147136446928,0.7770640978379136,0.5105562214794419,0.527786669333035
RAYMOND.NS,0.8234574396826079,0.7848804322964742,0.8128989394096119,0.8411058814922183,0.7745959586539096,0.7324690635418718,0.8078638007462372,0.8713938269759105,0.8057050146397805,0.9291931632990034,0.7069866535990936,0.8768154486415317,0.5097564723181,0.7840291779369469,0.7627170543702927,0.7740022045720866,0.6118036462400098,0.7673667613103509,0.7229004545338548,0.8493213934974446,0.8146244130791569,0.8241519047175134,0.5234938751242856,0.856046560906503,0.7719458513242118,0.7216200099329196,0.7934376926209544,0.9010106594243931,0.6222650202485785,0.8985750092733373,0.83292497129325,0.7113988691330215,0.7033810811403951,0.7128053286729804,0.8466492745097628,0.8155682519695114,0.6663225184009962,0.8255187837139389,0.7839383070326714,0.830723688224904,0.9169538955089049,0.8393064999763543,0.6417164071855423,0.8065657115950987,0.8330414155381282,0.7602084651306223,0.35901161925383623,0.7532132215324455,0.8148965664773287,0.44278930740589545,0.698060073318297,0.7633551341693323,0.7393236645532907,0.9119400181090483,0.8635835578809046,0.7717012101425631,0.7962584180953314,0.8417132527617706,0.6048759014633488,0.6902975001025703,0.7390939362792007,-0.8330840329938546,0.8196781911047647,0.3934673434955689,0.5577125612289144,0.8485631380878076,0.5273791737581373,0.6263004869925123,0.7907102726008967,0.7543364749714873,0.7578335051297336,0.53949273738865,0.7438308687881071,0.32553841932803895,0.39115262291311087,0.7725412261777654,1.0,0.8298350425295996,0.8297743929478482,0.7843051052166908,0.902523919562229,0.6050092860573881,0.8368517104818584,0.6077058436276128,0.782368173114061,0.7190668740611156,0.8667952868105143,0.5238578556831694,0.5790887487187253,0.6688845632778764,0.8282287366978941,0.8513670019149983,0.8585343197311092,0.8279896584867016,0.7414585061882587,0.8154559216076203,0.4523590738818685,0.61732715312919,0.6568586518313528,0.7546085690869198
RELIANCE.NS,0.8478375000130559,0.7126936870211492,0.8174412295873298,0.8528366570351235,0.8835172061089293,0.7835961693362214,0.8960069521069469,0.9460351497615512,0.8544474175737387,0.7674703337312909,0.769862491369969,0.7921007055402873,0.6479987711603847,0.9284376029700032,0.8086586881153575,0.8584661292990805,0.6842259222703214,0.6510098690699411,0.8467079545921657,0.8974981334149889,0.8393135346329798,0.9151273419643778,0.6427462334247132,0.8598585190775861,0.7957796681011495,0.859594700683597,0.855077639263585,0.8712413401121151,0.6029394031633903,0.8952807580216766,0.5805841131381125,0.7806997105508451,0.7835196769275359,0.7365496038283162,0.8954475330844964,0.8621536714638974,0.8837881742412955,0.8738423270330707,0.8493087740209739,0.9123140071368574,0.8815872213016029,0.8538248355472593,0.7200923965736292,0.7994272332471881,0.8395452799503305,0.7308662603158278,0.3821285309782946,0.7775991558262206,0.8674064463223179,0.6663961939749417,0.76191947160415,0.8556032768483698,0.8068035904942226,0.8944843106803917,0.9033977106924328,0.8891695746561472,0.9224338441853875,0.8179385549802467,0.7082622259679082,0.704170286433538,0.7187118888630268,-0.7129038359223697,0.8788920697646341,0.5731944326022758,0.8283975789645391,0.8487974966146852,0.5482173090216682,0.6877444055378579,0.9466655007792784,0.6274907367992308,0.739140004255869,0.7204887609100509,0.885578578352994,0.4615654744730426,0.4036048660442703,0.76450969528909,0.8298350425295996,1.0,0.6799207756904918,0.8289733845036837,0.8742122020818752,0.5353027935073377,0.8896008951509092,0.7998863022994326,0.8671089483623645,0.7511739745696374,0.9113566044139557,0.6300811602586928,0.6828428632138362,0.7792178630085768,0.7436570647986483,0.8523769648793603,0.6859050983704841,0.8592030262990024,0.8846879804829594,0.5769511698429496,0.5852385037660607,0.6924038677115667,0.5589612853371316,0.6795496520949005
RITES.NS,0.7225780043791789,0.6602614336913833,0.6683246601815294,0.7479097469741578,0.7081975573634471,0.6131137879821775,0.7295410560451938,0.7333895314203666,0.6990329282236755,0.7967431934305405,0.6328399194122056,0.7688232349187137,0.48673462848542426,0.7124692782993484,0.7779415204029131,0.655018673368256,0.47258959287126623,0.7006627576955397,0.6921353865520341,0.754361509093877,0.7592861516193238,0.7205209579384796,0.5344026521491443,0.8131228888584789,0.6922092606849745,0.6581522333663957,0.7160463929484557,0.7861595129392206,0.43454098561325755,0.8026741405995779,0.8844301415584555,0.64048969166936,0.6885139428679681,0.6524520904467036,0.8196182189445276,0.7254730468159165,0.6241790387278061,0.7558668430490815,0.6923720779016486,0.7528288150230767,0.8014865451970008,0.7646131797459299,0.5303698793839159,0.762113993068936,0.7650475366307851,0.676494702276748,0.3582490428986223,0.9069429587297487,0.7351473779124207,0.510090404258521,0.5706598194523288,0.7325540345364834,0.6721296669595596,0.8000363277032234,0.7630794439543163,0.680690133895796,0.7441138511050105,0.8087866183766557,0.4968195743099104,0.6569911162157296,0.7036799943435403,-0.7454069706472309,0.7227216776570156,0.39608354075525193,0.5385192971139741,0.8082845445682508,0.4353282233002046,0.3690707910254236,0.6321831281638219,0.6340521896987039,0.6788279616273648,0.45817170430073634,0.6341977073403506,0.25874892686255907,0.3458745388193188,0.5920433814024842,0.829774392947848,0.6799207756904918,1.0,0.7407833208758544,0.8213744239995328,0.5213778879205451,0.8441978015189756,0.6139475624730065,0.7185654641068122,0.7764635129295827,0.8023162748368959,0.4610054836426013,0.5350290170089993,0.5763354114768098,0.7750065328158525,0.7518346336041607,0.7416230823560368,0.7384815471612446,0.5926360607973429,0.685187329508357,0.4675255723546555,0.5279368991622948,0.7353127859475995,0.7256194053572664
RVNL.NS,0.8531209912548592,0.6566931006700033,0.7332346955982056,0.7612181109856085,0.7859384472172923,0.7434752595126933,0.842037453993846,0.8716605565527893,0.9326423667532276,0.7779693507890932,0.7529348940393891,0.7915908893655245,0.6303267599185673,0.7807947560839918,0.8119797263528463,0.7923916919759993,0.7548552488659808,0.6674677725880732,0.7054503435051555,0.791764888750794,0.8852938895865925,0.890217652285797,0.5741735310151508,0.8565715568812008,0.8242065663177088,0.7518764189920689,0.8259835936416973,0.829456894401962,0.5508630916793856,0.8536059734159844,0.6340557846889683,0.6990482773277659,0.7596523495853192,0.7959295370821081,0.8318179724743021,0.8874186358678111,0.7388341079751052,0.8719869702492266,0.9374193065936338,0.8765290427947945,0.840088822186967,0.8335561317369925,0.5708888445228434,0.7824734755827808,0.8753557894088743,0.7290222559972281,0.7399122734817077,0.78619867233335,0.8042440389635201,0.5297630021947971,0.7151143373615161,0.7503227123633538,0.7677617878240017,0.8535891327140892,0.8323309689794207,0.7962670472024228,0.8147819365226884,0.8294263242887798,0.5756860218499746,0.8570980306982843,0.7199404711736525,-0.8215363179522401,0.780902174907948,0.4663456007517282,0.6735426548851967,0.8380725082789799,0.7377813969132924,0.5507087415723179,0.8419383769097396,0.5954390976732012,0.7584485353843144,0.5959984147762193,0.736658471737335,0.34701366518534177,0.6336174179053498,0.7067913957061236,0.7843051052166908,0.8289733845036836,0.7407833208758544,1.0,0.8598216940985329,0.5334341372131866,0.8914141371439609,0.7026225859989041,0.842883669818273,0.7437281382094013,0.8931635277502709,0.5491011055163022,0.6413697654915854,0.8234640838728872,0.7147418444749107,0.8178834189228571,0.7281257495583788,0.8575681626546713,0.7840883561622871,0.5901734972489566,0.4436296390737254,0.6183335043656104,0.7104112547611664,0.7302900569801047
SAIL.NS,0.8632087059646656,0.7502069971138703,0.8461645379863793,0.8780083507999497,0.8408756052779367,0.8738189591503758,0.9070809881195777,0.9274741503921432,0.7784231442957382,0.8712929967478688,0.6971291870329838,0.8543049824500404,0.6291859537917587,0.8348466835693463,0.8544188950025356,0.8274653121921538,0.6391303702179978,0.7416242555952596,0.7573632608712362,0.8916324840469164,0.8891276585367155,0.8673713241253209,0.5579291926918915,0.9159587756914197,0.8638364470762202,0.7033571649718331,0.9157926780730783,0.8496018004296255,0.579186587295086,0.8786788895939193,0.7667857723905469,0.7543594828210308,0.8095601095617313,0.7185776848339576,0.8760051972620987,0.86815361868641,0.7881000852133715,0.9180711814274093,0.812203955703302,0.9167016517053028,0.9316616886211283,0.883801984937491,0.5997050178345448,0.8729191736444338,0.8391621281213144,0.7346690620721986,0.3998884255898815,0.8220072428961772,0.827564952405694,0.5816425739677391,0.6655998263497895,0.8173128039164655,0.7671644647415176,0.9101838959438475,0.9213309648510557,0.8442042194268841,0.8684709026073704,0.8658660484083619,0.6580087207232858,0.7486998401894033,0.7488053033303953,-0.7838356990582234,0.8529823203655422,0.5553770188948315,0.6752752828319685,0.8766733427426793,0.5600084638024146,0.6577386620372819,0.8578001399686324,0.6739971880277531,0.7318504670489727,0.618284877586647,0.8191831721716414,0.3573667811848452,0.5595143135412634,0.7618691238747952,0.902523919562229,0.8742122020818751,0.8213744239995326,0.8598216940985329,1.0,0.578187595395516,0.9083570493396133,0.721557976910351,0.8708020429606719,0.7445634437640483,0.9336666137075913,0.5614849618278922,0.6031636812603993,0.6820752251668166,0.8039531174524273,0.901289819745846,0.8111944180058294,0.8555169986204537,0.742558544198993,0.7355349725335978,0.5427447581785803,0.6734275550648601,0.6713719008097508,0.7527408996309327
SBICARD.NS,0.5235333538950621,0.33378087119375727,0.7492245044889315,0.7773493140896267,0.5739675658020752,0.4787235281101599,0.4964022273026476,0.534026869179241,0.5318957005908014,0.6722535312111888,0.469361140474921,0.8040611268054122,0.3641410606722049,0.47229697183772773,0.6444060803004252,0.42651066173489344,0.4162107899408091,0.3186640335460104,0.400236654913573,0.6708002769530598,0.5900775324943807,0.5892261652269724,0.5052797051588293,0.4966189010509809,0.48150663849000225,0.6093814538796294,0.5292191406464812,0.5553900148198248,0.3287831005573342,0.5286848360257281,0.4165090112839789,0.46161238177579045,0.43589200582856025,0.44697777398720673,0.689325287921379,0.48723275869234867,0.47888484710337104,0.49129746711323413,0.5773880840008302,0.5304670604904698,0.4494895273062339,0.5084883061039951,0.2842370171667984,0.4046258906563723,0.8049094797039199,0.5332433021772378,0.23706083417260912,0.52298482277648,0.4916496296408798,0.315311910956436,0.3119379667360252,0.3421603701715041,0.5213191729864729,0.5819176685448799,0.5031161224572179,0.44621939056291976,0.6582674763772486,0.49739821697113373,0.3546102493623121,0.6945462747189277,0.6102918189596876,-0.4864518640453453,0.49288580807148413,0.24773162953096356,0.38334350858565946,0.5198096385890925,0.3014458724450204,0.306225426704734,0.4755661643728589,0.33560650185368784,0.538123155555527,0.30396256249984976,0.465564753846982,0.3960609574637719,0.21846670682693045,0.5859935980140012,0.6050092860573881,0.5353027935073378,0.5213778879205451,0.5334341372131866,0.578187595395516,1.0,0.5155489450191566,0.47415190574864546,0.5034348184834461,0.4828518539519221,0.5378770965715751,0.34301152152931963,0.5585862748944944,0.3858121813231525,0.7317063735959534,0.6847596236524531,0.3523828574058753,0.5955269015277256,0.41530821489099645,0.3124596833635782,0.2845709420374908,0.44929496158516147,0.3878716132671663,0.3759007004162467
SBIN.NS,0.9044690252383791,0.6916295512215833,0.7673593512575724,0.8356043771864159,0.860220360193676,0.7441142927650239,0.9341546469787859,0.9267710163715128,0.8461928147927525,0.7828286911471214,0.8379116475112052,0.8082448488606458,0.6748833199718722,0.8771038367982279,0.8764483942776436,0.872760038856929,0.6437791434840385,0.7144332261902326,0.8354013308881468,0.8804544198586424,0.9001103991155138,0.9404715832605223,0.6363293205095916,0.9306617795242912,0.8950145342320723,0.7938293776950847,0.8750316984110067,0.8928149756109932,0.6169357764438891,0.899397512496224,0.6981885717103823,0.8355527709655206,0.8401070093064532,0.816113506069733,0.9194193490460072,0.9526562214124271,0.8231643845140663,0.9673008789993832,0.8606526533122083,0.9726902015449468,0.9168142566640399,0.8962993085830057,0.7263229329193787,0.8713472769757852,0.8416618517050509,0.8366427245508071,0.47590228415152863,0.8925898400291125,0.9203551090843638,0.606835021775094,0.6575490892144245,0.8320558739993599,0.8270465764544073,0.8846324771112071,0.901372316273467,0.8450515557885553,0.8768407713631992,0.8892679123072795,0.7052819099347721,0.7974276058689491,0.7665643638711496,-0.8288992954264952,0.8854909767214255,0.5745349169202958,0.7341810656525347,0.9521500844315289,0.5892613847972411,0.48381382543916746,0.8644632015956094,0.6357165713922188,0.7899208675507631,0.6716766539490627,0.8593511641504156,0.37641364262328464,0.5941084078178255,0.8009251460533658,0.8368517104818584,0.8896008951509092,0.8441978015189756,0.8914141371439609,0.9083570493396133,0.5155489450191566,1.0,0.7398418815971038,0.9135811120156048,0.8811417458356257,0.9494920895132425,0.6098198278681917,0.6966973452914502,0.7640096648633018,0.8246096670965272,0.9181589395319171,0.742046543558057,0.89632659946101,0.7731783470169608,0.6239052910195519,0.5326489498435011,0.7308388265507901,0.7295585719956647,0.7440077689061935
SHREECEM.NS,0.7087511966518841,0.5468340640835102,0.6721822827187871,0.7800289055792985,0.8504644908739217,0.5847230965338608,0.735844063966375,0.7921031478760474,0.6809322278368427,0.6323418053399834,0.5808876487076928,0.6678023820521061,0.5390933100313435,0.8670551966409477,0.7775091546851165,0.6663839192336033,0.5782286849334929,0.5851297276240766,0.7622262974715,0.7835350798921761,0.7866017557891726,0.7309321369493496,0.5098697136427776,0.8286807556837451,0.7036984319293959,0.6655156022106,0.7239206448851785,0.7107577133528563,0.3846673091872471,0.7046422081563489,0.5346083516740068,0.6195861155495181,0.7078444158727025,0.6342596026222789,0.811159668182197,0.725151036733174,0.7556537629295706,0.7402343112958851,0.7147062393963973,0.7758746664432906,0.7292721559329992,0.7054241618510103,0.5208753299894575,0.7201228285786827,0.7176668716214495,0.6156595404968576,0.33896199543619293,0.8000208001872383,0.6793568347335144,0.9251865068548579,0.4997157483878274,0.7204602553279638,0.761944576228313,0.7877512963793132,0.7538411572353625,0.7346769005058801,0.8235727579820836,0.7410020312765959,0.5010298380362225,0.582678427628884,0.6490443516389037,-0.45700746614350896,0.8421788189140987,0.47683999335201427,0.8777145398308396,0.70951394404166,0.4191868307926012,0.3868227216227227,0.6971775353260965,0.46084651795063614,0.6539348973077415,0.5767465344834685,0.717517095013991,0.3326875643353004,0.3607852806244365,0.5432437391640603,0.6077058436276128,0.7998863022994326,0.6139475624730065,0.7026225859989041,0.721557976910351,0.47415190574864546,0.7398418815971037,1.0,0.7665319883016409,0.6367451118757573,0.8082433732917312,0.4177330836134788,0.5623974591894223,0.6570670126143726,0.6284106273917641,0.7251300650225592,0.5549904485997321,0.7466102301914211,0.664712954584736,0.4662170532288353,0.4881805346953916,0.5701313063488618,0.5058185580770088,0.6498273854354437
SIEMENS.NS,0.8753246436458679,0.7453464485170784,0.7363609322526302,0.8394835467263964,0.8521329132581328,0.702519950894234,0.8792844776877579,0.9128447034443132,0.8193780632506619,0.7578145860818686,0.7140718593819622,0.8072442419038074,0.7139047134339256,0.870984033222333,0.826502585030773,0.9333057566989247,0.6215317658736135,0.7450350150338282,0.8644521271397803,0.8408276594704306,0.8980376372265669,0.9190338842600018,0.5746396250802734,0.901712572001333,0.8843976598859663,0.7600563774106087,0.8473974571334988,0.8518051451695923,0.6092255520918997,0.8348608965575699,0.6039461034001575,0.8924689295694495,0.828907193847393,0.8692877709102733,0.8331697508009019,0.8840977733211085,0.8380185627461502,0.9128315201453833,0.8458114222245111,0.9168244161293834,0.8872987431864431,0.8549143329560289,0.6051585037654071,0.8509509244794018,0.8069294190624519,0.8115697000961719,0.4583037483738338,0.7805042097242646,0.9056146515878678,0.5736365724618309,0.5723936452134616,0.8456372175546634,0.8583636555988883,0.8930693524806983,0.8829554501094671,0.8446850804764792,0.8752135893641102,0.8518728321814268,0.6303450032476837,0.7557465410471046,0.7980934678853792,-0.7815310993729098,0.9009630340180402,0.5295515250411162,0.7439549940945799,0.9162376273897718,0.5646748682942654,0.4573725392107728,0.8327823006639079,0.6561859346702137,0.7913743096381909,0.6137708101347638,0.8877693203113433,0.32843149575920827,0.5034657093298529,0.7709517826696098,0.7823681731140609,0.8671089483623646,0.7185654641068122,0.8428836698182729,0.870802042960672,0.5034348184834462,0.9135811120156048,0.7665319883016409,1.0,0.8669485448977593,0.956511431355188,0.5335141294673003,0.6926831500579861,0.7729464118425822,0.8192190407131354,0.9316663270872189,0.7545244206293376,0.9273147517810271,0.7555921945559707,0.6212017945263227,0.6798740148383963,0.7970107639242361,0.6841914890511128,0.7934669742027002
SRF.NS,0.8501704282543924,0.5892404164295416,0.5809422687496839,0.743726520592654,0.7634794330541305,0.61634534927432,0.7795916913226091,0.823391750934509,0.7725624801557325,0.747787157622401,0.6947114684980561,0.7058426546322516,0.5658499454821558,0.7317873980767992,0.7130962540543457,0.8190348348923079,0.48175003656903087,0.7547823569807112,0.786324415620405,0.7724250675613258,0.8546420062083268,0.8629935704540479,0.5303907841567379,0.7841887338995045,0.8658578894646612,0.8314005161246186,0.7860542299560067,0.8234693805903697,0.525885802651381,0.8063021726001891,0.6273454868894232,0.885837354797848,0.7192893439150446,0.9001069624795058,0.8117581524968801,0.8274852729074068,0.6404873589909167,0.8209741642291098,0.7558473766448645,0.8359903590690293,0.7803709626001311,0.7434407064485904,0.6344622526273744,0.7606481778947394,0.7852408429060969,0.905292020026577,0.3855980864630495,0.8722863446813243,0.8603486717069698,0.4385006026129904,0.5347381083604495,0.735066152370356,0.8627152514614527,0.7391664058988219,0.7394921944448251,0.6689082759395097,0.7081062561890328,0.8571283931169534,0.5384275897254158,0.6714041785375774,0.861021808158242,-0.8406676078411748,0.7660727266913141,0.44158329103512217,0.5552181300004243,0.913749106214621,0.4576340841967551,0.41647609801634417,0.7479632679969129,0.6417130931693464,0.845823649605609,0.5283829512360652,0.7652663214486923,0.1571608701619496,0.37617791298936243,0.774030731986737,0.7190668740611156,0.7511739745696375,0.7764635129295828,0.7437281382094012,0.7445634437640483,0.4828518539519221,0.8811417458356257,0.6367451118757572,0.8669485448977594,1.0,0.8602220726290634,0.4405780852385424,0.8025425199943549,0.6451733859731468,0.8493039435864775,0.8556527768625729,0.6830460989245827,0.8323836078543702,0.7159397189811195,0.5363411347030737,0.5725244573640951,0.7366360732834456,0.7824539263826308,0.7820245311671972
SUNPHARMA.NS,0.8977348917815381,0.7490099779713429,0.7627056884393729,0.8673193317068675,0.8909973364142623,0.7600210739452893,0.9214886304412975,0.9517139501113256,0.8563413395523103,0.8644159458669761,0.7491544763131591,0.8423054396973033,0.6711473716392103,0.8991515734900034,0.8767286877388224,0.9068068043227725,0.6075097177351177,0.8062165567772595,0.8333958166855834,0.8742850789305594,0.9544689829219695,0.9268323234666829,0.5990751609850518,0.9450374043678241,0.9297712084695949,0.8175560747466591,0.8991962696648306,0.9225220488654895,0.563115476486154,0.920510288730561,0.7191761553733448,0.866642804229721,0.8828337518926749,0.8439936214802699,0.9134017037820691,0.9206897667780619,0.8228017843204717,0.9378268184925399,0.8491293323282592,0.9386082861699776,0.9475774914635621,0.9195319906609531,0.6414870596626685,0.9286052094298501,0.862412677775373,0.8184865350482009,0.43143821017761347,0.8681329906119727,0.8899694612443185,0.6234688455200423,0.68607481599353,0.8941999809251046,0.8861252897662567,0.942881423660705,0.9249255218817285,0.8883547296597069,0.9070468281792022,0.935755977169804,0.6827988203115865,0.7897940798877857,0.8302554550467743,-0.8340181065259794,0.9206825599742348,0.590271260076958,0.728826002474706,0.9396442433953682,0.5340265323344339,0.550429103277237,0.8886196455759451,0.743139042587962,0.8358239877048698,0.6775996788523199,0.8547710746829466,0.34407268589761336,0.5381094757232705,0.7430546880292695,0.8667952868105142,0.9113566044139557,0.8023162748368959,0.8931635277502707,0.9336666137075914,0.537877096571575,0.9494920895132425,0.8082433732917313,0.956511431355188,0.8602220726290634,1.0,0.5976378557495803,0.7099747094741341,0.7343992864364717,0.8223065257927258,0.9204730173821559,0.8241106035111083,0.9338133175748523,0.840558199304504,0.6922390081166031,0.5957403819924562,0.7265629104682995,0.7617614996178259,0.8354216506251662
SUZLON.NS,0.49374857569823316,0.4358283908517479,0.4820836846904381,0.5564958882581137,0.5318664201378548,0.6523051668317565,0.6046645544600902,0.5599367298092104,0.49674669988413506,0.48143797519674547,0.6431144016049456,0.5118260741427982,0.31030659763821766,0.660865036683875,0.7182701673585405,0.48777653792365194,0.39852445361388694,0.4181385763427017,0.5324863060249855,0.5240068101263831,0.512037637909408,0.5788526221113661,0.8786140661717974,0.49964924530289245,0.5241265325832729,0.48437055070378476,0.5260553944417014,0.656861700081988,0.3276378003337543,0.5930532827864852,0.41431315660700657,0.5146614305610544,0.6208124440567327,0.4543666410314054,0.5678717187827259,0.556313547668509,0.6490832690729939,0.5889510271204449,0.49731550270474506,0.5627208791843108,0.6048457510896718,0.6694520102468419,0.3684036156206996,0.5358667116184017,0.4513450998115325,0.43677431589481397,0.2288169913650804,0.516269459459886,0.6456444699716757,0.41131453420417485,0.39131782446102736,0.6193460499356843,0.5175972503610244,0.5922095846380584,0.7378137174980947,0.5843447452040033,0.6500275299637901,0.5253064759386554,0.6203823994587592,0.4226775392801458,0.41132345626178035,-0.5211632778688925,0.5927606534066022,0.49768769998545,0.621520855538411,0.5740689087970569,0.28923898733501524,0.2585111319371513,0.5264360947933441,0.46871969063694446,0.576543524372852,0.527102439925828,0.6531467123323615,0.8304668160509704,0.23306194587477846,0.4258160247126528,0.5238578556831694,0.6300811602586928,0.46100548364260135,0.5491011055163022,0.5614849618278922,0.3430115215293197,0.6098198278681917,0.4177330836134788,0.5335141294673003,0.4405780852385424,0.5976378557495804,1.0,0.4811513188596833,0.5603883360399561,0.5248218883615916,0.5534718556250847,0.41939933356522946,0.6604864635268104,0.4614480207332021,0.3593991145779125,0.2950146349115483,0.42751454271185596,0.3973391696023494,0.3740415078013859
TATACHEM.NS,0.7986947031440664,0.5460597550564709,0.48554863411625593,0.6414745980695654,0.681759096416701,0.5763217791003984,0.6683071137946991,0.7262327384966599,0.6982187469529418,0.7079621129306983,0.5723672846718257,0.6570365254544303,0.4609560541379141,0.6558817731601881,0.5476433237280474,0.6572301301254965,0.45215562425499095,0.5863439517810362,0.6280443744060574,0.6582593539395452,0.6876390747431197,0.8071909159540476,0.47340965584881134,0.6025811066968401,0.7290797034294838,0.793257362257769,0.6567783831804562,0.7225418166838115,0.41684705870738964,0.7093634232440141,0.4381202969786731,0.8161725382983978,0.6645532544143515,0.7110755640325747,0.7648697172246453,0.6657539314321799,0.5660478037343367,0.6560008453557893,0.6762707195438156,0.7071814829626474,0.661164038098751,0.7023796671317151,0.5045504485807567,0.6715400246837906,0.7233968920324425,0.7810239024525988,0.34290310870025215,0.700748068123003,0.6452622448733996,0.40761738482512816,0.3615000155408905,0.6122528153391944,0.7206552077628123,0.6100924537735148,0.6763597312088054,0.5936871972236751,0.6192704821261921,0.6945902676054789,0.504082372533853,0.6810567808841083,0.7109643030267307,-0.6519288908125606,0.6540480182669421,0.3974549847268314,0.513904123568797,0.7540567772936458,0.3658515903449982,0.4004014927037704,0.6846793279597279,0.7266543270203432,0.7595083271490937,0.5084578907960284,0.6684034660389268,0.18404417202419943,0.2640687423323152,0.6892918132911946,0.5790887487187253,0.6828428632138361,0.5350290170089994,0.6413697654915854,0.6031636812603993,0.5585862748944944,0.6966973452914502,0.5623974591894223,0.692683150057986,0.8025425199943549,0.7099747094741341,0.4811513188596833,1.0,0.5398487513433956,0.7477664290542445,0.7103935737524849,0.5141566834710884,0.7061559994892556,0.640284182105994,0.4457614406880721,0.54159424745483,0.5121297390755672,0.6512480835866169,0.6375552983710618
